id,never,rarely,sometimes,frequently,always,id_county
770,0.017,0.134,0.10400000000000001,0.21600000000000003,0.529,2707.0
771,0.177,0.151,0.08800000000000001,0.21899999999999997,0.365,2750.0
772,0.04,0.08900000000000001,0.17,0.16899999999999998,0.532,2763.0
773,0.127,0.071,0.077,0.207,0.517,2787.0
774,0.08900000000000001,0.125,0.209,0.23399999999999999,0.344,2816.0
775,0.09300000000000001,0.083,0.102,0.204,0.518,2866.0
776,0.033,0.08199999999999999,0.08900000000000001,0.444,0.35200000000000004,2868.0
777,0.095,0.053,0.106,0.17800000000000002,0.569,2924.0
778,0.07,0.039,0.115,0.23399999999999999,0.542,3012.0
779,0.113,0.105,0.134,0.223,0.426,3019.0
780,0.11800000000000001,0.064,0.102,0.25,0.466,3025.0
781,0.07,0.11,0.237,0.20199999999999999,0.381,3031.0
782,0.079,0.115,0.092,0.223,0.49200000000000005,3063.0
783,0.045,0.038,0.11699999999999999,0.252,0.5479999999999999,3072.0
784,0.09699999999999999,0.07400000000000001,0.062,0.35600000000000004,0.41100000000000003,3090.0
785,0.162,0.09,0.138,0.261,0.348,3121.0
786,0.205,0.05,0.077,0.337,0.332,3146.0
787,0.055999999999999994,0.177,0.19399999999999998,0.18899999999999997,0.384,3164.0
788,0.061,0.18600000000000003,0.132,0.16,0.46,3172.0
789,0.073,0.128,0.128,0.307,0.364,7.0
790,0.14800000000000002,0.11,0.15,0.311,0.281,19.0
791,0.138,0.049,0.132,0.212,0.469,44.0
792,0.044000000000000004,0.11,0.239,0.193,0.413,80.0
793,0.22399999999999998,0.073,0.19399999999999998,0.187,0.322,113.0
794,0.098,0.067,0.13,0.2,0.504,197.0
795,0.032,0.053,0.18,0.289,0.447,220.0
796,0.09,0.08,0.1,0.19699999999999998,0.5329999999999999,247.0
797,0.048,0.062,0.19699999999999998,0.268,0.424,278.0
798,0.021,0.124,0.087,0.39399999999999996,0.373,308.0
799,0.183,0.062,0.26,0.207,0.28800000000000003,313.0
800,0.052000000000000005,0.094,0.20800000000000002,0.23,0.41700000000000004,339.0
801,0.212,0.11699999999999999,0.213,0.153,0.304,366.0
802,0.153,0.11,0.24100000000000002,0.139,0.358,412.0
803,0.341,0.07,0.124,0.23800000000000002,0.22699999999999998,438.0
804,0.026000000000000002,0.096,0.142,0.355,0.381,455.0
805,0.061,0.365,0.146,0.213,0.215,459.0
806,0.183,0.105,0.221,0.182,0.309,491.0
807,0.075,0.136,0.19699999999999998,0.23600000000000002,0.35600000000000004,509.0
808,0.078,0.16699999999999998,0.14300000000000002,0.19399999999999998,0.418,556.0
809,0.22399999999999998,0.035,0.11199999999999999,0.18899999999999997,0.441,574.0
810,0.12300000000000001,0.084,0.13699999999999998,0.284,0.371,577.0
811,0.092,0.13,0.079,0.26899999999999996,0.43,593.0
812,0.08900000000000001,0.045,0.141,0.064,0.66,684.0
813,0.036000000000000004,0.102,0.11800000000000001,0.26,0.485,736.0
814,0.038,0.10099999999999999,0.249,0.201,0.41100000000000003,750.0
815,0.248,0.132,0.258,0.068,0.294,776.0
816,0.035,0.13699999999999998,0.13699999999999998,0.408,0.28300000000000003,783.0
817,0.135,0.081,0.109,0.122,0.5529999999999999,794.0
818,0.276,0.027000000000000003,0.091,0.17300000000000001,0.433,805.0
819,0.037000000000000005,0.155,0.18899999999999997,0.18899999999999997,0.43,846.0
820,0.24100000000000002,0.083,0.067,0.18100000000000002,0.428,900.0
821,0.054000000000000006,0.075,0.128,0.349,0.39399999999999996,939.0
822,0.063,0.271,0.14800000000000002,0.25,0.268,962.0
823,0.08800000000000001,0.278,0.187,0.18600000000000003,0.261,991.0
824,0.048,0.061,0.071,0.209,0.611,1013.0
825,0.11599999999999999,0.141,0.235,0.153,0.354,1135.0
826,0.038,0.042,0.203,0.23800000000000002,0.48,1164.0
827,0.162,0.073,0.14300000000000002,0.28300000000000003,0.34,1176.0
828,0.14300000000000002,0.11800000000000001,0.129,0.153,0.457,1190.0
829,0.08,0.384,0.146,0.174,0.21600000000000003,1213.0
830,0.07400000000000001,0.075,0.195,0.214,0.441,1225.0
831,0.11800000000000001,0.044000000000000004,0.094,0.17800000000000002,0.565,1243.0
832,0.12300000000000001,0.142,0.091,0.183,0.461,1282.0
833,0.077,0.151,0.17600000000000002,0.183,0.413,1338.0
834,0.243,0.268,0.147,0.102,0.24,1350.0
835,0.153,0.094,0.24600000000000002,0.128,0.38,1366.0
836,0.027000000000000003,0.149,0.135,0.239,0.45,1376.0
837,0.032,0.096,0.22899999999999998,0.23199999999999998,0.41100000000000003,1399.0
838,0.102,0.105,0.233,0.212,0.34700000000000003,1423.0
839,0.07400000000000001,0.11599999999999999,0.221,0.191,0.39799999999999996,1458.0
840,0.013999999999999999,0.044000000000000004,0.069,0.2,0.6729999999999999,1474.0
841,0.04,0.105,0.165,0.336,0.355,1489.0
842,0.035,0.126,0.287,0.28,0.272,1530.0
843,0.135,0.318,0.10099999999999999,0.17300000000000001,0.272,1575.0
844,0.17,0.146,0.131,0.161,0.392,1672.0
845,0.039,0.081,0.115,0.201,0.563,1729.0
846,0.09699999999999999,0.057999999999999996,0.15,0.214,0.48200000000000004,1759.0
847,0.032,0.204,0.196,0.185,0.384,1769.0
848,0.078,0.17300000000000001,0.157,0.247,0.344,1783.0
849,0.01,0.102,0.136,0.268,0.484,1812.0
850,0.069,0.067,0.294,0.28300000000000003,0.287,1816.0
851,0.053,0.049,0.209,0.26,0.429,1836.0
852,0.077,0.064,0.153,0.226,0.48,1860.0
853,0.064,0.084,0.091,0.281,0.48100000000000004,1972.0
854,0.046,0.282,0.149,0.26,0.263,1988.0
855,0.078,0.069,0.087,0.127,0.64,2000.0
856,0.034,0.078,0.256,0.247,0.385,2016.0
857,0.218,0.034,0.084,0.37799999999999995,0.28600000000000003,2034.0
858,0.12,0.022000000000000002,0.221,0.273,0.364,2080.0
859,0.17300000000000001,0.054000000000000006,0.267,0.187,0.319,2157.0
860,0.195,0.051,0.233,0.19899999999999998,0.322,2209.0
861,0.08800000000000001,0.053,0.068,0.31,0.48100000000000004,2237.0
862,0.19899999999999998,0.11599999999999999,0.08800000000000001,0.179,0.419,2240.0
863,0.125,0.145,0.166,0.162,0.402,2344.0
864,0.214,0.124,0.162,0.165,0.335,2346.0
865,0.044000000000000004,0.08900000000000001,0.136,0.259,0.473,2357.0
866,0.115,0.083,0.147,0.264,0.39,2376.0
867,0.121,0.145,0.187,0.16399999999999998,0.38299999999999995,2384.0
868,0.14400000000000002,0.138,0.281,0.162,0.275,2482.0
869,0.18,0.071,0.28600000000000003,0.159,0.303,2541.0
870,0.075,0.027000000000000003,0.126,0.27699999999999997,0.494,2612.0
871,0.099,0.059000000000000004,0.182,0.145,0.516,2655.0
872,0.12,0.06,0.285,0.2,0.335,2679.0
873,0.045,0.075,0.071,0.235,0.574,2777.0
874,0.066,0.053,0.209,0.18100000000000002,0.491,2823.0
875,0.09,0.151,0.185,0.282,0.292,2834.0
876,0.03,0.125,0.172,0.21,0.462,2939.0
877,0.107,0.128,0.175,0.218,0.37200000000000005,3006.0
878,0.034,0.08199999999999999,0.293,0.221,0.37,3054.0
879,0.055,0.182,0.18100000000000002,0.245,0.337,3062.0
880,0.035,0.102,0.12300000000000001,0.151,0.589,3091.0
881,0.138,0.14800000000000002,0.252,0.12,0.342,3125.0
882,0.209,0.16699999999999998,0.161,0.10099999999999999,0.36200000000000004,3137.0
883,0.07,0.32899999999999996,0.17600000000000002,0.19699999999999998,0.228,3206.0
884,0.122,0.044000000000000004,0.151,0.177,0.505,3209.0
885,0.113,0.165,0.13699999999999998,0.16,0.425,3221.0
886,0.07200000000000001,0.271,0.175,0.231,0.251,3231.0
887,0.172,0.299,0.17300000000000001,0.125,0.23199999999999998,3235.0
888,0.153,0.212,0.126,0.16699999999999998,0.341,51.0
889,0.18899999999999997,0.063,0.13699999999999998,0.267,0.344,69.0
890,0.13699999999999998,0.122,0.16899999999999998,0.256,0.316,105.0
891,0.069,0.147,0.11800000000000001,0.32899999999999996,0.336,138.0
892,0.107,0.131,0.12,0.21100000000000002,0.43,152.0
893,0.16699999999999998,0.146,0.077,0.12,0.49,257.0
894,0.08900000000000001,0.149,0.183,0.19699999999999998,0.382,301.0
895,0.053,0.133,0.122,0.222,0.47,336.0
896,0.151,0.08199999999999999,0.212,0.225,0.331,475.0
897,0.128,0.13699999999999998,0.185,0.214,0.337,481.0
898,0.131,0.121,0.16399999999999998,0.174,0.41,490.0
899,0.065,0.27,0.174,0.235,0.256,506.0
900,0.163,0.13,0.126,0.23199999999999998,0.348,548.0
901,0.081,0.069,0.115,0.22899999999999998,0.507,569.0
902,0.154,0.077,0.11800000000000001,0.217,0.434,598.0
903,0.085,0.11900000000000001,0.165,0.40399999999999997,0.22699999999999998,611.0
904,0.11199999999999999,0.14400000000000002,0.128,0.271,0.34600000000000003,640.0
905,0.075,0.09300000000000001,0.28,0.131,0.42100000000000004,671.0
906,0.10800000000000001,0.14300000000000002,0.11800000000000001,0.139,0.49200000000000005,678.0
907,0.163,0.11800000000000001,0.21100000000000002,0.235,0.273,775.0
908,0.106,0.11800000000000001,0.14800000000000002,0.243,0.385,804.0
909,0.13699999999999998,0.193,0.184,0.214,0.272,822.0
910,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001,839.0
911,0.052000000000000005,0.086,0.135,0.221,0.506,878.0
912,0.061,0.05,0.295,0.282,0.312,886.0
913,0.154,0.154,0.22399999999999998,0.14800000000000002,0.32,892.0
914,0.174,0.133,0.133,0.187,0.373,894.0
915,0.166,0.08900000000000001,0.163,0.239,0.34299999999999997,953.0
916,0.14300000000000002,0.084,0.14300000000000002,0.23199999999999998,0.39899999999999997,970.0
917,0.063,0.06,0.159,0.354,0.364,986.0
918,0.05,0.068,0.113,0.27,0.499,1051.0
919,0.24,0.08900000000000001,0.23399999999999999,0.151,0.287,1091.0
920,0.218,0.156,0.247,0.129,0.25,1095.0
921,0.14,0.10800000000000001,0.15,0.231,0.37,1107.0
922,0.158,0.092,0.146,0.24,0.364,1124.0
923,0.135,0.131,0.18100000000000002,0.22899999999999998,0.32299999999999995,1129.0
924,0.034,0.079,0.256,0.302,0.33,1153.0
925,0.131,0.095,0.18899999999999997,0.217,0.368,1198.0
926,0.079,0.11800000000000001,0.21,0.193,0.4,1238.0
927,0.075,0.057999999999999996,0.121,0.32299999999999995,0.423,1255.0
928,0.153,0.107,0.13699999999999998,0.239,0.364,1257.0
929,0.126,0.075,0.163,0.225,0.41200000000000003,1310.0
930,0.01,0.11599999999999999,0.161,0.136,0.5770000000000001,1400.0
931,0.026000000000000002,0.069,0.09,0.182,0.634,1434.0
932,0.171,0.142,0.087,0.259,0.34,1467.0
933,0.028999999999999998,0.019,0.075,0.22399999999999998,0.654,1473.0
934,0.155,0.098,0.172,0.22899999999999998,0.34600000000000003,1515.0
935,0.081,0.212,0.114,0.128,0.46399999999999997,1547.0
936,0.062,0.107,0.128,0.233,0.469,1553.0
937,0.168,0.12300000000000001,0.091,0.147,0.47100000000000003,1586.0
938,0.19699999999999998,0.075,0.19699999999999998,0.204,0.326,1623.0
939,0.087,0.135,0.092,0.142,0.544,1660.0
940,0.171,0.132,0.16,0.163,0.375,1725.0
941,0.14,0.053,0.121,0.285,0.4,1728.0
942,0.20600000000000002,0.131,0.19399999999999998,0.18899999999999997,0.28,1745.0
943,0.113,0.111,0.133,0.3,0.344,1781.0
944,0.12,0.065,0.106,0.313,0.396,1920.0
945,0.10099999999999999,0.068,0.209,0.27899999999999997,0.34299999999999997,1847.0
946,0.048,0.049,0.233,0.263,0.40700000000000003,1864.0
947,0.16399999999999998,0.12300000000000001,0.115,0.235,0.36200000000000004,1922.0
948,0.071,0.044000000000000004,0.095,0.25,0.54,1955.0
949,0.17300000000000001,0.11599999999999999,0.14400000000000002,0.18,0.38799999999999996,1991.0
950,0.16399999999999998,0.132,0.102,0.195,0.40700000000000003,2037.0
951,0.11,0.094,0.14800000000000002,0.244,0.40399999999999997,2064.0
952,0.12,0.113,0.14400000000000002,0.218,0.405,2070.0
953,0.035,0.094,0.203,0.23600000000000002,0.43200000000000005,2102.0
954,0.133,0.204,0.12,0.127,0.41600000000000004,2104.0
955,0.15,0.083,0.19899999999999998,0.198,0.371,2106.0
956,0.161,0.163,0.177,0.225,0.275,2149.0
957,0.018000000000000002,0.09,0.08800000000000001,0.24,0.564,2207.0
958,0.174,0.233,0.163,0.136,0.293,2208.0
959,0.131,0.11699999999999999,0.16399999999999998,0.191,0.396,2220.0
960,0.053,0.096,0.13699999999999998,0.217,0.49700000000000005,2258.0
961,0.15,0.244,0.126,0.19,0.29,2301.0
962,0.012,0.057,0.145,0.23600000000000002,0.55,2374.0
963,0.02,0.183,0.10099999999999999,0.309,0.387,2388.0
964,0.128,0.174,0.209,0.22,0.268,2447.0
965,0.135,0.077,0.14300000000000002,0.191,0.45399999999999996,2458.0
966,0.183,0.073,0.076,0.295,0.373,2462.0
967,0.153,0.086,0.11,0.24100000000000002,0.41,2465.0
968,0.03,0.05,0.124,0.261,0.535,2480.0
969,0.179,0.22,0.218,0.12300000000000001,0.26,2516.0
970,0.11,0.122,0.182,0.183,0.40299999999999997,2527.0
971,0.16,0.174,0.174,0.157,0.335,2532.0
972,0.126,0.133,0.175,0.209,0.35700000000000004,2553.0
973,0.19699999999999998,0.09,0.19,0.21,0.313,2621.0
974,0.06,0.055,0.126,0.26,0.499,2629.0
975,0.138,0.14,0.092,0.226,0.40299999999999997,2641.0
976,0.009000000000000001,0.078,0.095,0.184,0.633,2648.0
977,0.231,0.11199999999999999,0.23600000000000002,0.154,0.267,2662.0
978,0.1,0.27,0.159,0.24,0.231,2666.0
979,0.142,0.257,0.08800000000000001,0.195,0.319,2687.0
980,0.040999999999999995,0.125,0.109,0.252,0.47200000000000003,2740.0
981,0.127,0.098,0.172,0.21600000000000003,0.38799999999999996,2745.0
982,0.122,0.132,0.11199999999999999,0.225,0.408,2766.0
983,0.10400000000000001,0.039,0.115,0.298,0.444,2795.0
984,0.188,0.157,0.20800000000000002,0.184,0.263,2854.0
985,0.203,0.115,0.256,0.13699999999999998,0.29100000000000004,2890.0
986,0.011000000000000001,0.077,0.12,0.201,0.591,3034.0
987,0.128,0.21,0.154,0.24600000000000002,0.262,3045.0
988,0.14800000000000002,0.075,0.111,0.23399999999999999,0.43200000000000005,3079.0
989,0.17300000000000001,0.11199999999999999,0.184,0.21899999999999997,0.313,3177.0
990,0.125,0.14800000000000002,0.145,0.184,0.39799999999999996,3199.0
991,0.092,0.175,0.171,0.247,0.314,3226.0
992,0.025,0.055999999999999994,0.076,0.17800000000000002,0.665,3238.0
993,0.076,0.115,0.16699999999999998,0.243,0.39899999999999997,4.0
994,0.10099999999999999,0.07200000000000001,0.09699999999999999,0.21100000000000002,0.519,54.0
995,0.062,0.01,0.044000000000000004,0.483,0.401,68.0
996,0.107,0.033,0.198,0.257,0.40399999999999997,129.0
997,0.053,0.09300000000000001,0.09,0.17600000000000002,0.588,146.0
998,0.076,0.057999999999999996,0.084,0.33899999999999997,0.44299999999999995,157.0
999,0.146,0.094,0.12,0.19899999999999998,0.44,181.0
1000,0.08,0.087,0.081,0.23199999999999998,0.52,248.0
1001,0.024,0.037000000000000005,0.042,0.129,0.769,258.0
1002,0.084,0.125,0.20199999999999999,0.235,0.354,264.0
1003,0.092,0.037000000000000005,0.11199999999999999,0.161,0.598,265.0
1004,0.055999999999999994,0.249,0.065,0.23800000000000002,0.392,266.0
1005,0.114,0.081,0.126,0.24100000000000002,0.43799999999999994,276.0
1006,0.023,0.146,0.177,0.138,0.517,277.0
1007,0.037000000000000005,0.091,0.156,0.18100000000000002,0.535,318.0
1008,0.066,0.09699999999999999,0.133,0.17,0.535,334.0
1009,0.059000000000000004,0.067,0.26,0.177,0.43799999999999994,353.0
1010,0.066,0.084,0.248,0.17,0.43200000000000005,372.0
1011,0.073,0.085,0.134,0.278,0.43,386.0
1012,0.10400000000000001,0.045,0.188,0.23600000000000002,0.428,403.0
1013,0.155,0.171,0.12,0.20800000000000002,0.34600000000000003,413.0
1014,0.069,0.102,0.122,0.324,0.38299999999999995,425.0
1015,0.16399999999999998,0.076,0.161,0.154,0.444,431.0
1016,0.06,0.11800000000000001,0.17800000000000002,0.27899999999999997,0.365,525.0
1017,0.083,0.09300000000000001,0.11,0.233,0.48,545.0
1018,0.153,0.08199999999999999,0.165,0.16,0.44,564.0
1019,0.096,0.115,0.248,0.165,0.375,595.0
1020,0.121,0.11699999999999999,0.29,0.153,0.319,693.0
1021,0.067,0.106,0.22399999999999998,0.22899999999999998,0.374,708.0
1022,0.055,0.057,0.122,0.23600000000000002,0.531,748.0
1023,0.055,0.057,0.086,0.179,0.624,874.0
1024,0.11699999999999999,0.1,0.051,0.289,0.44299999999999995,890.0
1025,0.08199999999999999,0.151,0.09,0.275,0.402,915.0
1026,0.031,0.051,0.066,0.20199999999999999,0.65,944.0
1027,0.068,0.069,0.075,0.287,0.502,957.0
1028,0.131,0.066,0.129,0.134,0.54,961.0
1029,0.08800000000000001,0.036000000000000004,0.142,0.214,0.521,985.0
1030,0.1,0.102,0.20199999999999999,0.217,0.38,1023.0
1031,0.076,0.048,0.198,0.21100000000000002,0.466,1033.0
1032,0.077,0.043,0.063,0.276,0.54,1044.0
1033,0.047,0.055999999999999994,0.183,0.106,0.608,1112.0
1034,0.10300000000000001,0.069,0.266,0.222,0.34,1122.0
1035,0.043,0.042,0.134,0.154,0.627,1128.0
1036,0.063,0.076,0.127,0.247,0.488,1131.0
1037,0.092,0.10099999999999999,0.23600000000000002,0.228,0.342,1151.0
1038,0.019,0.08,0.121,0.235,0.546,1208.0
1039,0.057,0.062,0.106,0.217,0.5579999999999999,1223.0
1040,0.076,0.09300000000000001,0.098,0.126,0.606,1234.0
1041,0.073,0.044000000000000004,0.031,0.047,0.804,1244.0
1042,0.053,0.034,0.11800000000000001,0.185,0.61,1252.0
1043,0.07200000000000001,0.061,0.136,0.22899999999999998,0.501,1270.0
1044,0.09300000000000001,0.08199999999999999,0.174,0.254,0.39799999999999996,1279.0
1045,0.09699999999999999,0.065,0.221,0.20199999999999999,0.415,1293.0
1046,0.04,0.067,0.174,0.217,0.502,1323.0
1047,0.183,0.068,0.092,0.235,0.42100000000000004,1405.0
1048,0.036000000000000004,0.048,0.083,0.23,0.602,1446.0
1049,0.022000000000000002,0.036000000000000004,0.10400000000000001,0.21,0.628,1466.0
1050,0.102,0.053,0.106,0.127,0.612,1477.0
1051,0.052000000000000005,0.055999999999999994,0.146,0.245,0.5,1529.0
1052,0.157,0.073,0.13,0.142,0.49700000000000005,1561.0
1053,0.187,0.073,0.10300000000000001,0.165,0.47100000000000003,1564.0
1054,0.07400000000000001,0.053,0.09,0.213,0.57,1631.0
1055,0.201,0.047,0.083,0.152,0.517,1641.0
1056,0.155,0.091,0.151,0.125,0.479,1646.0
1057,0.129,0.069,0.129,0.273,0.39899999999999997,1667.0
1058,0.094,0.10300000000000001,0.142,0.174,0.48700000000000004,1682.0
1059,0.078,0.05,0.127,0.122,0.624,1683.0
1060,0.057,0.081,0.21,0.29600000000000004,0.35700000000000004,1691.0
1061,0.172,0.054000000000000006,0.09300000000000001,0.172,0.509,1713.0
1062,0.08,0.1,0.29,0.191,0.33899999999999997,1739.0
1063,0.099,0.1,0.08,0.198,0.523,1747.0
1064,0.052000000000000005,0.11,0.316,0.138,0.384,1780.0
1065,0.085,0.057999999999999996,0.23199999999999998,0.255,0.37,1894.0
1066,0.096,0.11599999999999999,0.14300000000000002,0.203,0.441,1895.0
1067,0.081,0.105,0.107,0.249,0.45899999999999996,1912.0
1068,0.08800000000000001,0.094,0.114,0.233,0.47100000000000003,1802.0
1069,0.107,0.078,0.111,0.16399999999999998,0.54,1815.0
1070,0.046,0.08199999999999999,0.07400000000000001,0.14400000000000002,0.654,1850.0
1071,0.061,0.083,0.28,0.18,0.395,1858.0
1072,0.10800000000000001,0.055,0.096,0.10400000000000001,0.637,1868.0
1073,0.055999999999999994,0.11900000000000001,0.061,0.284,0.479,1879.0
1074,0.018000000000000002,0.154,0.115,0.154,0.5589999999999999,1923.0
1075,0.161,0.08800000000000001,0.067,0.215,0.46799999999999997,1938.0
1076,0.047,0.012,0.17800000000000002,0.195,0.5670000000000001,1945.0
1077,0.048,0.109,0.134,0.222,0.48700000000000004,1954.0
1078,0.08199999999999999,0.134,0.185,0.15,0.44799999999999995,2002.0
1079,0.03,0.040999999999999995,0.085,0.392,0.452,2027.0
1080,0.133,0.11599999999999999,0.071,0.182,0.498,2055.0
1081,0.035,0.154,0.12300000000000001,0.2,0.488,2075.0
1082,0.033,0.106,0.068,0.244,0.5479999999999999,2100.0
1083,0.023,0.025,0.09,0.271,0.591,2129.0
1084,0.064,0.145,0.109,0.19,0.49200000000000005,2172.0
1085,0.025,0.039,0.098,0.278,0.56,2181.0
1086,0.091,0.039,0.114,0.198,0.5579999999999999,2229.0
1087,0.121,0.057999999999999996,0.157,0.282,0.382,2231.0
1088,0.035,0.121,0.10300000000000001,0.129,0.613,2270.0
1089,0.12300000000000001,0.09300000000000001,0.111,0.171,0.502,2288.0
1090,0.096,0.08800000000000001,0.12300000000000001,0.14800000000000002,0.545,2320.0
1091,0.11199999999999999,0.099,0.102,0.23199999999999998,0.455,2382.0
1092,0.13,0.12300000000000001,0.096,0.16399999999999998,0.48700000000000004,2405.0
1093,0.048,0.12300000000000001,0.039,0.204,0.586,2497.0
1094,0.215,0.079,0.075,0.157,0.474,2506.0
1095,0.159,0.09699999999999999,0.047,0.231,0.467,2525.0
1096,0.096,0.138,0.195,0.20600000000000002,0.365,2533.0
1097,0.04,0.044000000000000004,0.076,0.081,0.759,2616.0
1098,0.092,0.107,0.054000000000000006,0.261,0.48700000000000004,2658.0
1099,0.13699999999999998,0.066,0.162,0.20800000000000002,0.426,2676.0
1100,0.032,0.057999999999999996,0.047,0.41,0.45299999999999996,2706.0
1101,0.073,0.073,0.111,0.21,0.5329999999999999,2831.0
1102,0.057999999999999996,0.147,0.135,0.266,0.39399999999999996,2875.0
1103,0.066,0.053,0.131,0.152,0.597,2893.0
1104,0.134,0.172,0.135,0.217,0.342,2894.0
1105,0.21100000000000002,0.079,0.22899999999999998,0.172,0.309,2926.0
1106,0.076,0.067,0.063,0.185,0.609,3066.0
1107,0.035,0.066,0.11599999999999999,0.221,0.562,3080.0
1108,0.102,0.151,0.16,0.16899999999999998,0.41700000000000004,3123.0
1109,0.08800000000000001,0.084,0.16699999999999998,0.21,0.451,3143.0
1110,0.17600000000000002,0.062,0.113,0.174,0.47600000000000003,3173.0
1111,0.14,0.095,0.114,0.203,0.44799999999999995,3216.0
1112,0.042,0.017,0.049,0.193,0.698,3222.0
1113,0.122,0.111,0.138,0.265,0.36200000000000004,1.0
1114,0.196,0.07,0.11800000000000001,0.2,0.41600000000000004,52.0
1115,0.049,0.092,0.142,0.14800000000000002,0.569,96.0
1116,0.079,0.034,0.213,0.20600000000000002,0.46799999999999997,103.0
1117,0.13,0.092,0.073,0.24600000000000002,0.45899999999999996,120.0
1118,0.086,0.069,0.16899999999999998,0.191,0.486,169.0
1119,0.078,0.052000000000000005,0.17,0.29100000000000004,0.409,214.0
1120,0.068,0.096,0.14400000000000002,0.225,0.46799999999999997,252.0
1121,0.057999999999999996,0.079,0.158,0.209,0.49700000000000005,348.0
1122,0.102,0.139,0.077,0.212,0.47100000000000003,352.0
1123,0.102,0.061,0.098,0.24100000000000002,0.498,355.0
1124,0.08900000000000001,0.127,0.079,0.201,0.505,383.0
1125,0.11,0.055999999999999994,0.086,0.147,0.6,444.0
1126,0.146,0.068,0.04,0.273,0.473,535.0
1127,0.11,0.10400000000000001,0.11199999999999999,0.095,0.579,643.0
1128,0.035,0.075,0.132,0.162,0.596,760.0
1129,0.052000000000000005,0.031,0.09,0.183,0.642,861.0
1130,0.022000000000000002,0.046,0.121,0.13699999999999998,0.674,862.0
1131,0.067,0.053,0.095,0.366,0.42,863.0
1132,0.215,0.077,0.111,0.21100000000000002,0.387,918.0
1133,0.12300000000000001,0.054000000000000006,0.102,0.156,0.565,980.0
1134,0.086,0.040999999999999995,0.109,0.22899999999999998,0.535,1111.0
1135,0.11199999999999999,0.084,0.085,0.253,0.467,1364.0
1136,0.061,0.021,0.084,0.19,0.644,1365.0
1137,0.11599999999999999,0.083,0.127,0.29,0.38299999999999995,1396.0
1138,0.044000000000000004,0.031,0.066,0.174,0.685,1456.0
1139,0.249,0.111,0.09,0.196,0.354,1460.0
1140,0.062,0.083,0.105,0.217,0.5329999999999999,1595.0
1141,0.078,0.039,0.159,0.151,0.573,1596.0
1142,0.08199999999999999,0.035,0.08900000000000001,0.223,0.5710000000000001,1584.0
1143,0.102,0.08,0.111,0.29,0.41700000000000004,1712.0
1144,0.06,0.043,0.14400000000000002,0.29,0.46299999999999997,1735.0
1145,0.034,0.068,0.109,0.172,0.617,1810.0
1146,0.039,0.105,0.124,0.166,0.5660000000000001,2049.0
1147,0.096,0.063,0.113,0.16699999999999998,0.561,2095.0
1148,0.019,0.034,0.087,0.20600000000000002,0.654,2203.0
1149,0.076,0.098,0.121,0.22899999999999998,0.47600000000000003,2225.0
1150,0.065,0.035,0.165,0.222,0.513,2337.0
1151,0.044000000000000004,0.08199999999999999,0.068,0.198,0.608,2348.0
1152,0.106,0.046,0.087,0.23600000000000002,0.524,2444.0
1153,0.068,0.081,0.135,0.18899999999999997,0.527,2453.0
1154,0.066,0.08,0.126,0.19399999999999998,0.534,2471.0
1155,0.098,0.08,0.113,0.145,0.564,2539.0
1156,0.035,0.075,0.136,0.23,0.524,2711.0
1157,0.09300000000000001,0.048,0.027000000000000003,0.165,0.667,2712.0
1158,0.064,0.126,0.138,0.237,0.434,2722.0
1159,0.034,0.099,0.20199999999999999,0.061,0.603,2723.0
1160,0.096,0.059000000000000004,0.19,0.079,0.5770000000000001,2725.0
1161,0.064,0.105,0.11699999999999999,0.19899999999999998,0.515,2729.0
1162,0.069,0.11,0.096,0.17800000000000002,0.5479999999999999,2735.0
1163,0.066,0.02,0.179,0.28,0.45399999999999996,2736.0
1164,0.031,0.073,0.07400000000000001,0.21100000000000002,0.611,2738.0
1165,0.066,0.07200000000000001,0.10300000000000001,0.193,0.5660000000000001,2825.0
1166,0.081,0.064,0.09699999999999999,0.134,0.625,2842.0
1167,0.068,0.052000000000000005,0.14,0.221,0.519,2843.0
1168,0.071,0.142,0.106,0.244,0.436,2936.0
1169,0.076,0.08800000000000001,0.115,0.271,0.449,3017.0
1170,0.092,0.066,0.145,0.244,0.45299999999999996,3022.0
1171,0.10300000000000001,0.046,0.14800000000000002,0.242,0.461,3081.0
1172,0.134,0.044000000000000004,0.063,0.265,0.494,3144.0
1173,0.044000000000000004,0.04,0.07,0.19699999999999998,0.649,3148.0
1174,0.022000000000000002,0.063,0.124,0.114,0.677,3149.0
1175,0.07200000000000001,0.13,0.037000000000000005,0.265,0.496,3150.0
1176,0.086,0.106,0.13,0.23600000000000002,0.44299999999999995,3205.0
1177,0.083,0.099,0.040999999999999995,0.19899999999999998,0.5770000000000001,72.0
1178,0.14300000000000002,0.047,0.12,0.243,0.447,93.0
1179,0.05,0.053,0.046,0.182,0.669,706.0
1180,0.006,0.063,0.191,0.161,0.579,982.0
1181,0.034,0.052000000000000005,0.11800000000000001,0.20199999999999999,0.594,1205.0
1182,0.016,0.07400000000000001,0.125,0.245,0.54,1522.0
1183,0.006999999999999999,0.01,0.111,0.248,0.625,1569.0
1184,0.031,0.013999999999999999,0.065,0.204,0.688,1711.0
1185,0.069,0.065,0.064,0.213,0.589,2233.0
1186,0.038,0.071,0.085,0.18899999999999997,0.617,2274.0
1187,0.062,0.146,0.12300000000000001,0.18899999999999997,0.479,2330.0
